"","gender","age_group"
"3550",1,3
"3551",1,1
"3552",1,3
"3553",1,5
"3554",1,4
"3555",NA,NA
"3556",2,2
"3557",1,4
"3558",1,3
"3559",1,3
"3560",1,2
"3561",1,6
"3562",1,4
"3563",1,6
"3564",1,4
"3565",1,5
"3566",1,5
"3567",NA,NA
"3568",1,5
"3569",3,1
"3570",NA,NA
"3571",1,4
"3572",1,4
"3573",NA,NA
"3574",1,2
"3575",1,2
"3576",1,3
"3577",1,5
"3578",2,6
"3579",1,3
"3580",1,4
"3581",2,5
"3582",1,3
"3583",1,4
"3584",1,3
"3585",3,1
"3586",1,4
"3587",1,4
"3588",2,4
"3589",1,5
"3590",1,4
"3591",1,3
"3592",1,3
"3593",1,4
"3594",NA,NA
"3595",1,4
"3596",1,4
"3597",1,6
"3598",1,5
"3599",1,5
"3600",1,6
"3601",1,3
"3602",1,6
"3603",1,3
"3604",1,2
"3605",1,5
"3606",1,4
"3607",1,6
"3608",1,4
"3609",NA,NA
"3610",1,4
"3611",1,4
"3612",1,4
"3613",1,1
"3614",1,4
"3615",1,3
"3616",1,4
"3617",1,3
"3618",1,5
"3619",1,3
"3620",1,6
"3621",1,5
"3622",1,3
"3623",NA,NA
"3624",1,4
"3625",1,4
"3626",1,3
"3627",1,3
"3628",1,3
"3629",1,4
"3630",1,3
"3631",1,4
"3632",1,5
"3633",1,4
"3634",1,1
"3635",1,4
"3636",1,5
"3637",1,2
"3638",1,4
"3639",1,1
"3640",1,4
"3641",1,4
"3642",1,3
"3643",1,3
"3644",1,3
"3645",1,4
"3646",1,3
"3647",1,4
"3648",1,2
"3649",1,3
"3650",1,4
"3651",1,5
"3652",1,4
"3653",1,4
"3654",1,4
"3655",NA,NA
"3656",1,5
"3657",1,4
"3658",NA,4
"3659",1,4
"3660",NA,NA
"3661",1,6
"3662",1,5
"3663",1,3
"3664",1,3
"3665",1,4
"3666",1,4
"3667",1,3
"3668",1,3
"3669",NA,NA
"3670",NA,NA
"3671",1,3
"3672",1,3
"3673",1,4
"3674",1,4
"3675",1,6
"3676",1,4
"3677",1,2
"3678",1,3
"3679",1,3
"3680",1,5
"3681",1,5
"3682",1,2
"3683",1,3
"3684",NA,NA
"3685",1,1
"3686",1,6
"3687",1,5
"3688",1,5
"3689",1,2
"3690",1,2
"3691",1,3
"3692",1,5
"3693",1,2
"3694",1,5
"3695",1,3
"3696",1,4
"3697",1,5
"3698",1,4
"3699",1,3
"3700",1,3
"3701",1,4
"3702",1,5
"3703",NA,NA
"3704",1,3
"3705",1,2
"3706",1,4
"3707",1,4
"3708",1,4
"3709",1,3
"3710",1,3
"3711",1,4
"3712",NA,NA
"3713",1,5
"3714",1,4
"3715",1,3
"3716",1,5
"3717",1,5
"3718",1,3
"3719",NA,NA
"3720",1,6
"3721",2,3
"3722",1,4
"3723",1,5
"3724",1,5
"3725",1,3
"3726",1,5
"3727",1,2
"3728",1,6
"3729",1,5
"3730",1,5
"3731",1,5
"3732",2,2
"3733",1,4
"3734",1,3
"3735",1,5
"3736",1,4
"3737",1,1
"3738",1,4
"3739",1,4
"3740",1,3
"3741",1,4
"3742",1,6
"3743",1,3
"3744",1,4
"3745",1,3
"3746",1,5
"3747",1,4
"3748",1,5
"3749",1,4
"3750",1,4
"3751",1,2
"3752",1,4
"3753",1,2
"3754",1,5
"3755",1,6
"3756",1,6
"3757",1,3
"3758",1,3
"3759",1,3
"3760",1,4
"3761",1,4
"3762",1,NA
"3763",1,4
"3764",1,4
"3765",1,4
"3766",1,3
"3767",NA,NA
"3768",NA,NA
"3769",1,3
"3770",NA,NA
"3771",1,4
"3772",1,3
"3773",1,4
"3774",1,5
"3775",1,5
"3776",NA,NA
"3777",1,5
"3778",1,4
"3779",1,3
"3780",1,2
"3781",1,4
"3782",1,6
"3783",1,4
"3784",NA,NA
"3785",1,1
"3786",NA,4
"3787",1,4
"3788",1,3
"3789",1,3
"3790",1,3
"3791",1,3
"3792",1,2
"3793",1,3
"3794",1,2
"3795",1,3
"3796",1,4
"3797",1,3
"3798",1,4
"3799",1,4
"3800",1,6
"3801",1,3
"3802",1,4
"3803",NA,NA
"3804",NA,NA
"3805",1,3
"3806",1,4
"3807",1,3
"3808",1,4
"3809",1,4
"3810",1,6
"3811",NA,NA
"3812",1,4
"3813",1,4
"3814",1,4
"3815",1,1
"3816",1,4
"3817",1,4
"3818",1,2
"3819",1,3
"3820",1,3
"3821",1,4
"3822",1,5
"3823",1,6
"3824",1,3
"3825",NA,NA
"3826",1,5
"3827",1,3
"3828",1,5
"3829",1,4
"3830",1,5
"3831",1,4
"3832",NA,NA
"3833",1,3
"3834",3,4
"3835",2,3
"3836",1,2
"3837",1,4
"3838",NA,NA
"3839",1,4
"3840",1,6
"3841",1,5
"3842",1,3
"3843",1,4
"3844",1,4
"3845",1,4
"3846",1,3
"3847",1,3
"3848",1,3
"3849",1,4
"3850",1,4
"3851",1,5
"3852",1,5
"3853",NA,4
"3854",1,4
"3855",1,5
"3856",1,1
"3857",1,3
"3858",1,4
"3859",1,3
"3860",1,4
"3861",1,2
"3862",1,3
"3863",NA,NA
"3864",1,4
"3865",NA,NA
"3866",1,4
"3867",1,4
"3868",1,4
"3869",1,4
"3870",1,4
"3871",1,2
"3872",1,4
"3873",1,5
"3874",1,3
"3875",1,4
"3876",1,3
"3877",1,2
"3878",1,4
"3879",1,2
"3880",1,3
"3881",2,4
"3882",1,2
"3883",NA,NA
"3884",1,6
"3885",1,4
"3886",1,5
"3887",1,5
"3888",NA,6
"3889",1,6
"3890",1,6
"3891",1,4
"3892",NA,NA
"3893",1,4
"3894",1,4
"3895",1,4
"3896",1,5
"3897",1,6
"3898",1,5
"3899",1,4
"3900",1,2
"3901",1,4
"3902",1,5
"3903",1,5
"3904",1,2
"3905",NA,NA
"3906",1,4
"3907",NA,NA
"3908",1,6
"3909",1,2
"3910",NA,NA
"3911",1,3
"3912",1,6
"3913",1,4
"3914",1,3
"3915",1,5
"3916",1,4
"3917",1,2
"3918",1,5
"3919",1,6
"3920",1,4
"3921",1,3
"3922",1,4
"3923",1,4
"3924",1,3
"3925",1,4
"3926",1,4
"3927",1,4
"3928",1,5
"3929",NA,NA
"3930",1,4
"3931",1,4
"3932",1,5
"3933",1,4
"3934",1,4
"3935",1,1
"3936",1,5
"3937",1,2
"3938",1,4
"3939",2,3
"3940",1,5
"3941",1,2
"3942",1,4
"3943",1,5
"3944",1,4
"3945",1,3
"3946",1,5
"3947",1,2
"3948",1,3
"3949",1,4
"3950",NA,NA
"3951",1,4
"3952",1,3
"3953",1,4
"3954",1,3
"3955",1,3
"3956",1,4
"3957",1,3
"3958",1,6
"3959",1,4
"3960",1,3
"3961",1,4
"3962",1,4
"3963",1,4
"3964",1,4
"3965",1,5
"3966",1,3
"3967",1,4
"3968",1,4
"3969",1,4
"3970",1,4
"3971",1,5
"3972",1,5
"3973",1,3
"3974",1,3
"3975",1,5
"3976",1,4
"3977",1,3
"3978",1,3
"3979",1,3
"3980",1,2
"3981",1,4
"3982",1,5
"3983",1,3
"3984",1,4
"3985",NA,NA
"3986",1,3
"3987",2,3
"3988",1,4
"3989",1,2
"3990",2,4
"3991",1,4
"3992",1,4
"3993",1,2
"3994",1,4
"3995",1,4
"3996",1,4
"3997",1,5
"3998",1,5
"3999",1,4
"4000",1,5
"4001",1,4
"4002",1,3
"4003",1,4
"4004",1,3
"4005",1,4
"4006",NA,NA
"4007",1,4
"4008",1,5
"4009",1,4
"4010",1,5
"4011",1,4
"4012",1,4
"4013",1,4
"4014",1,5
"4015",1,4
"4016",1,6
"4017",1,5
"4018",1,4
"4019",1,2
"4020",1,6
"4021",1,6
"4022",NA,NA
"4023",1,4
"4024",1,4
"4025",1,4
"4026",1,2
"4027",2,2
"4028",1,3
"4029",1,4
"4030",1,3
"4031",1,4
"4032",1,4
"4033",1,3
"4034",1,1
"4035",1,4
"4036",1,5
"4037",1,3
"4038",1,4
"4039",1,4
"4040",NA,NA
"4041",1,4
"4042",1,2
"4043",1,5
"4044",1,5
"4045",1,3
"4046",1,5
"4047",1,6
"4048",1,5
"4049",1,4
"4050",1,6
"4051",1,6
"4052",1,3
"4053",1,3
"4054",1,3
"4055",1,3
"4056",1,5
"4057",1,3
"4058",1,4
"4059",1,3
"4060",1,5
"4061",1,4
"4062",1,5
"4063",NA,NA
"4064",1,4
"4065",1,2
"4066",1,3
"4067",1,5
"4068",1,2
"4069",2,2
"4070",1,4
"4071",1,4
"4072",1,2
"4073",1,4
"4074",1,5
"4075",1,4
"4076",NA,NA
"4077",1,4
"4078",1,2
"4079",2,4
"4080",1,2
"4081",1,6
"4082",1,4
"4083",1,6
"4084",1,4
"4085",1,6
"4086",NA,NA
"4087",1,5
"4088",2,4
"4089",1,3
"4090",1,4
"4091",1,5
"4092",1,1
"4093",1,4
"4094",1,4
"4095",1,4
"4096",1,3
"4097",1,5
"4098",1,2
"4099",1,5
"4100",1,3
"4101",1,4
"4102",1,5
"4103",1,5
"4104",1,4
"4105",1,5
"4106",1,3
"4107",1,6
"4108",1,5
"4109",1,3
"4110",1,4
"4111",1,4
"4112",1,5
"4113",1,4
"4114",1,3
"4115",1,4
"4116",1,2
"4117",1,6
"4118",1,3
"4119",1,5
"4120",1,4
"4121",1,4
"4122",1,4
"4123",1,3
"4124",1,3
"4125",1,4
"4126",1,3
"4127",1,4
"4128",1,5
"4129",1,4
"4130",1,4
"4131",1,4
"4132",1,4
"4133",1,4
"4134",1,4
"4135",1,2
"4136",NA,NA
"4137",1,3
"4138",1,4
"4139",NA,NA
"4140",1,3
"4141",1,1
"4142",1,4
"4143",1,4
"4144",1,4
"4145",NA,NA
"4146",1,4
"4147",1,5
"4148",1,2
"4149",1,4
"4150",1,3
"4151",2,2
"4152",1,5
"4153",1,2
"4154",NA,NA
"4155",1,4
"4156",1,4
"4157",1,4
"4158",1,1
"4159",1,3
"4160",1,5
"4161",1,2
"4162",1,4
"4163",1,3
"4164",1,5
"4165",1,2
"4166",1,3
"4167",1,4
"4168",1,5
"4169",1,5
"4170",1,3
"4171",1,4
"4172",1,5
"4173",1,3
"4174",1,3
"4175",1,2
"4176",1,3
"4177",1,5
"4178",1,1
"4179",1,3
"4180",1,5
"4181",1,2
"4182",1,3
"4183",1,2
"4184",1,4
"4185",1,3
"4186",1,4
"4187",1,6
"4188",1,5
"4189",1,4
"4190",1,5
"4191",1,3
"4192",1,3
"4193",1,5
"4194",1,3
"4195",1,4
"4196",1,2
"4197",1,3
"4198",1,4
"4199",1,4
"4200",1,4
"4201",1,6
"4202",3,4
"4203",1,5
"4204",1,4
"4205",1,5
"4206",1,3
"4207",2,3
"4208",1,4
"4209",1,5
"4210",1,5
"4211",1,5
"4212",1,6
"4213",1,4
"4214",1,4
"4215",1,2
"4216",1,4
"4217",1,6
"4218",1,3
"4219",NA,NA
"4220",1,4
"4221",1,5
"4222",1,3
"4223",1,4
"4224",1,4
"4225",1,4
"4226",NA,NA
"4227",1,5
"4228",1,5
"4229",1,4
"4230",2,3
"4231",1,4
"4232",1,4
"4233",1,4
"4234",1,3
"4235",1,3
"4236",1,4
"4237",1,5
"4238",1,3
"4239",1,4
"4240",1,3
"4241",1,5
"4242",1,6
"4243",1,6
"4244",1,5
"4245",1,4
"4246",1,4
"4247",1,5
"4248",1,4
"4249",1,5
"4250",1,4
"4251",1,3
"4252",1,4
"4253",3,2
"4254",1,3
"4255",NA,NA
"4256",NA,NA
"4257",1,6
"4258",1,4
"4259",1,4
"4260",1,4
"4261",1,3
"4262",1,3
"4263",1,3
"4264",1,4
"4265",1,4
"4266",1,2
"4267",1,1
"4268",1,4
"4269",1,5
"4270",1,4
"4271",NA,NA
"4272",NA,NA
"4273",1,4
"4274",1,5
"4275",1,4
"4276",NA,NA
"4277",1,4
"4278",1,4
"4279",1,3
"4280",1,4
"4281",1,4
"4282",1,3
"4283",1,4
"4284",1,4
"4285",1,4
"4286",1,3
"4287",1,3
"4288",1,5
"4289",1,4
"4290",1,1
"4291",2,5
"4292",1,3
"4293",1,4
"4294",1,3
"4295",1,2
"4296",1,3
"4297",1,4
"4298",1,4
"4299",1,3
"4300",1,4
"4301",1,5
"4302",1,3
"4303",1,4
"4304",1,4
"4305",1,4
"4306",1,3
"4307",1,4
"4308",1,5
"4309",1,4
"4310",1,2
"4311",1,4
"4312",1,4
"4313",1,3
"4314",1,4
"4315",NA,NA
"4316",1,4
"4317",1,4
"4318",1,5
"4319",NA,NA
"4320",1,3
"4321",1,4
"4322",1,4
"4323",1,5
"4324",1,4
"4325",NA,3
"4326",1,3
"4327",2,4
"4328",1,4
"4329",2,4
"4330",1,3
"4331",1,4
"4332",3,1
"4333",1,3
"4334",1,4
"4335",1,5
"4336",1,2
"4337",1,5
"4338",NA,NA
"4339",1,2
"4340",NA,NA
"4341",1,4
"4342",1,5
"4343",1,4
"4344",1,4
"4345",1,2
"4346",1,3
"4347",1,4
"4348",1,4
"4349",1,5
"4350",1,6
"4351",1,5
"4352",1,2
"4353",1,5
"4354",1,4
"4355",1,4
"4356",1,2
"4357",NA,NA
"4358",1,1
"4359",1,4
"4360",NA,NA
"4361",1,4
"4362",1,4
"4363",2,3
"4364",1,6
"4365",1,3
"4366",1,5
"4367",1,3
"4368",1,3
"4369",NA,NA
"4370",1,3
"4371",1,3
"4372",1,4
"4373",1,4
"4374",1,4
"4375",1,4
"4376",1,4
"4377",1,6
"4378",1,3
"4379",1,4
"4380",NA,NA
"4381",1,6
"4382",1,4
"4383",1,4
"4384",1,5
"4385",2,2
"4386",1,5
"4387",1,4
"4388",1,4
"4389",NA,4
"4390",1,4
"4391",1,4
"4392",1,3
"4393",1,5
"4394",1,4
"4395",1,3
"4396",1,4
"4397",1,6
"4398",1,3
"4399",NA,2
"4400",1,2
"4401",1,3
"4402",1,2
"4403",1,4
"4404",1,4
"4405",1,4
"4406",1,5
"4407",1,5
"4408",1,4
"4409",1,3
"4410",1,3
"4411",1,3
"4412",1,4
"4413",NA,NA
"4414",1,2
"4415",1,4
"4416",1,3
"4417",1,3
"4418",1,6
"4419",1,4
"4420",1,4
"4421",1,3
"4422",1,4
"4423",1,2
"4424",1,2
"4425",3,6
"4426",1,4
"4427",1,4
"4428",1,4
"4429",NA,NA
"4430",1,2
"4431",1,4
"4432",NA,NA
"4433",1,2
"4434",1,4
"4435",1,3
"4436",1,4
"4437",1,3
"4438",1,4
"4439",2,4
"4440",1,3
"4441",1,3
"4442",1,4
"4443",2,4
"4444",1,4
"4445",1,4
"4446",1,1
"4447",1,5
"4448",1,6
"4449",1,4
"4450",1,5
"4451",NA,NA
"4452",1,4
"4453",1,4
"4454",NA,NA
"4455",2,4
"4456",1,5
"4457",1,4
"4458",1,6
"4459",1,5
"4460",1,6
"4461",2,5
"4462",1,2
"4463",1,6
"4464",2,5
"4465",NA,NA
"4466",1,4
"4467",1,3
"4468",1,4
"4469",NA,NA
"4470",1,3
"4471",1,6
"4472",1,6
"4473",1,3
"4474",1,4
"4475",1,4
"4476",1,4
"4477",1,4
"4478",1,3
"4479",1,4
"4480",1,3
"4481",1,1
"4482",1,5
"4483",2,5
"4484",1,5
"4485",1,4
"4486",1,2
"4487",1,3
"4488",2,4
"4489",1,4
"4490",1,4
"4491",NA,NA
"4492",1,6
"4493",NA,3
"4494",1,5
"4495",1,3
"4496",NA,NA
"4497",1,4
"4498",1,4
"4499",1,2
"4500",1,5
"4501",1,4
"4502",1,4
"4503",NA,NA
"4504",1,5
"4505",1,3
"4506",1,3
"4507",1,2
"4508",1,3
"4509",1,3
"4510",1,3
"4511",1,3
"4512",1,4
"4513",1,4
"4514",NA,NA
"4515",1,4
"4516",1,4
"4517",1,3
"4518",1,2
"4519",NA,NA
"4520",1,6
"4521",1,5
"4522",1,4
"4523",1,3
"4524",1,4
"4525",1,3
"4526",1,4
"4527",1,4
"4528",1,4
"4529",1,3
"4530",1,3
"4531",1,4
"4532",1,4
"4533",2,5
"4534",1,6
"4535",1,4
"4536",NA,NA
"4537",1,5
"4538",1,4
"4539",1,3
"4540",1,4
"4541",2,3
"4542",1,4
"4543",1,3
"4544",1,4
"4545",1,3
"4546",2,2
"4547",1,3
"4548",NA,NA
"4549",1,3
"4550",1,5
"4551",1,4
"4552",NA,NA
"4553",1,2
"4554",1,3
"4555",2,4
"4556",1,2
"4557",1,6
"4558",1,5
"4559",1,3
"4560",1,4
"4561",1,4
"4562",1,4
"4563",1,3
"4564",1,4
"4565",1,4
"4566",1,5
"4567",1,4
"4568",NA,NA
"4569",1,4
"4570",1,2
"4571",1,3
"4572",1,3
"4573",1,5
"4574",1,4
"4575",1,6
"4576",1,4
"4577",1,3
"4578",1,4
"4579",1,3
"4580",1,3
"4581",1,2
"4582",1,4
"4583",1,4
"4584",NA,NA
"4585",NA,NA
"4586",NA,NA
"4587",1,2
"4588",1,4
"4589",1,4
"4590",1,5
"4591",1,4
"4592",1,3
"4593",NA,NA
"4594",NA,NA
"4595",1,6
"4596",1,3
"4597",1,4
"4598",1,4
"4599",1,4
"4600",1,5
"4601",1,3
"4602",1,5
"4603",1,3
"4604",1,5
"4605",1,4
"4606",1,4
"4607",1,3
"4608",1,4
"4609",1,4
"4610",3,5
"4611",NA,5
"4612",NA,NA
"4613",1,4
"4614",1,4
"4615",NA,NA
"4616",1,3
"4617",1,4
"4618",1,6
"4619",1,6
"4620",1,3
"4621",1,4
"4622",1,5
"4623",1,4
"4624",1,4
"4625",1,3
"4626",1,2
"4627",1,2
"4628",1,4
"4629",1,4
"4630",1,4
"4631",1,3
"4632",1,4
"4633",1,3
"4634",1,4
"4635",NA,NA
"4636",1,4
"4637",1,3
"4638",1,4
"4639",1,4
"4640",1,2
"4641",1,3
"4642",1,6
"4643",1,4
"4644",1,2
"4645",1,4
"4646",1,3
"4647",NA,NA
"4648",1,3
"4649",1,4
"4650",1,4
"4651",1,2
"4652",1,3
"4653",1,4
"4654",1,3
"4655",1,3
"4656",1,5
"4657",1,5
"4658",1,5
"4659",1,5
"4660",1,4
"4661",1,6
"4662",1,3
"4663",1,3
"4664",1,6
"4665",NA,NA
"4666",1,3
"4667",1,3
"4668",NA,NA
"4669",1,3
"4670",1,4
"4671",1,4
"4672",1,4
"4673",1,4
"4674",NA,NA
"4675",1,2
"4676",1,4
"4677",1,3
"4678",1,5
"4679",1,5
"4680",1,4
"4681",NA,NA
"4682",1,5
"4683",1,4
"4684",1,4
"4685",1,4
"4686",1,3
"4687",NA,NA
"4688",1,3
"4689",1,4
"4690",1,4
"4691",1,3
"4692",NA,4
"4693",1,5
"4694",1,4
"4695",1,3
"4696",1,4
"4697",1,3
"4698",1,3
"4699",1,5
"4700",NA,NA
"4701",1,5
"4702",1,6
"4703",1,2
"4704",1,2
"4705",1,3
"4706",1,4
"4707",1,4
"4708",1,2
"4709",NA,NA
"4710",1,1
"4711",1,5
"4712",1,5
"4713",1,4
"4714",2,4
"4715",1,4
"4716",1,5
"4717",NA,4
"4718",3,4
"4719",1,4
"4720",1,3
"4721",1,4
"4722",1,5
"4723",NA,NA
"4724",1,5
"4725",NA,NA
"4726",NA,NA
"4727",1,3
"4728",1,2
"4729",1,6
"4730",NA,NA
"4731",1,3
"4732",1,3
"4733",1,4
"4734",1,6
"4735",1,3
"4736",1,4
"4737",1,2
"4738",1,3
"4739",1,5
"4740",1,2
"4741",1,2
"4742",1,3
"4743",1,6
"4744",1,5
"4745",1,4
"4746",1,4
"4747",1,4
"4748",1,4
"4749",1,3
"4750",1,4
"4751",1,6
"4752",1,6
"4753",1,3
"4754",1,5
"4755",1,4
"4756",1,6
"4757",2,3
"4758",1,4
"4759",1,4
"4760",1,2
"4761",1,4
"4762",NA,NA
"4763",1,2
"4764",1,5
"4765",1,4
"4766",1,4
"4767",1,4
"4768",1,4
"4769",1,4
"4770",1,2
"4771",1,3
"4772",1,4
"4773",NA,NA
"4774",1,4
"4775",1,3
"4776",1,4
"4777",1,5
"4778",NA,NA
"4779",1,5
"4780",NA,NA
"4781",1,4
"4782",1,4
"4783",1,3
"4784",1,5
"4785",1,4
"4786",1,4
"4787",1,4
"4788",1,5
"4789",1,5
"4790",1,4
"4791",1,5
"4792",1,5
"4793",1,4
"4794",1,3
"4795",1,4
"4796",1,4
"4797",1,5
"4798",1,4
"4799",NA,NA
"4800",1,5
"4801",1,5
"4802",1,5
"4803",1,6
"4804",1,3
"4805",1,4
"4806",1,4
"4807",NA,NA
"4808",1,4
"4809",1,4
"4810",1,3
"4811",1,5
"4812",NA,5
"4813",1,4
"4814",1,5
"4815",1,3
"4816",2,4
"4817",1,6
"4818",NA,NA
"4819",1,4
"4820",1,3
"4821",1,2
"4822",1,6
"4823",1,4
"4824",1,2
"4825",1,4
"4826",1,2
"4827",1,4
"4828",1,4
"4829",1,6
"4830",1,4
"4831",1,4
"4832",1,4
"4833",1,5
"4834",1,5
"4835",1,3
"4836",1,3
"4837",1,6
"4838",1,4
"4839",1,4
"4840",1,3
"4841",1,5
"4842",1,6
"4843",1,4
"4844",1,2
"4845",1,2
